Date,Transaction_ID,Session_primary_channel_group,Campaign_ID,Campaign,Shipping_tier,Page_title,Key_events,Shopify_Order_ID
2024-11-26,(not set),Unassigned,(not set),(referral),(not set),Diadem Performance T-Shirt – Racket Central,0.0,
2024-11-26,(not set),Unassigned,(not set),(referral),(not set),Nox Padel Socks Tenchical - Mid Length - Pack of 6 Pairs – Racket Central,0.0,
2024-11-26,(not set),Unassigned,(not set),(referral),(not set),REEDEM YOUR POINTS! – Page 2 – Racket Central,0.0,
2024-11-26,6097299964181,Paid Shopping,21938652714,G_Search_Brand,(not set),Thank you for your purchase! - Racket Central - Checkout,0.0,gid://shopify/Order/6097299964181
2024-11-25,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Bullpadel Padel Balls Premium Pro | Top-Quality Balls | Racket Central,3.0,
2024-11-25,(not set),Cross-network,21938814219,G_PMax_Padel,(not set),Bullpadel Padel Racket Vertex 04 Comfort 24 – Racket Central,2.0,
2024-11-25,(not set),Cross-network,21938814219,G_PMax_Padel,(not set),Nox Padel Racket Agustin Tapia AT10 Genius 12K 2024 – Racket Central,2.0,
2024-11-25,(not set),Direct,(not set),Clearance 1 padel,(not set),Slazenger Padel Shirt The S Tee – Racket Central,2.0,
2024-11-25,(not set),Email,01JDJE89HMP36AYEP3VBWYZSQF,Clearance 1 padel,(not set),Osaka Padel Bag Pro Tour – Racket Central,2.0,
2024-11-25,(not set),Email,01JDJE89HMP36AYEP3VBWYZSQF,Clearance 1 padel,(not set),Paddletek Pickleball Paddle Tempest Reign Pro v3 – Racket Central,2.0,
2024-11-25,(not set),Organic Search,(not set),(organic),(not set),Babolat Padel Racket Air Veron – Racket Central,2.0,
2024-11-25,(not set),Organic Search,(not set),(organic),(not set),"Definite Articles - Tor Short with Liner - 5"" – Racket Central",2.0,
2024-11-25,(not set),Organic Search,(not set),(organic),(not set),"Definite Articles - Tor Short with Liner - 7"" – Racket Central",2.0,
2024-11-25,(not set),Organic Search,(not set),(organic),(not set),Hirostar Padel Racket Alien Tolito Aguirre 2024 – Racket Central,2.0,
2024-11-25,(not set),Organic Search,(not set),(organic),(not set),K-Swiss Padel Shoes Speedtrac Padel - Men – Racket Central,2.0,
2024-11-25,(not set),Organic Search,(not set),(organic),(not set),Nox Padel Racket AT10 Genius 18K 2024 by Agustin Tapia – Racket Central,2.0,
2024-11-25,(not set),Organic Search,(not set),(organic),(not set),Osaka Padel Men Training Tee Short Sleeves – Racket Central,2.0,
2024-11-25,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Osaka Padel Bag Pro Tour – Racket Central,2.0,
2024-11-25,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Pickleball Balls – Racket Central,2.0,
2024-11-25,(not set),Paid Search,21934847264,Google_Shopping,(not set),CRBN¹ Elongated Pickleball Paddle – Racket Central,2.0,
2024-11-25,(not set),Cross-network,21938814219,G_PMax_Padel,(not set),Checkout - Racket Central,1.57465,
2024-11-25,(not set),Organic Social,(not set),(referral),(not set),Checkout - Racket Central,1.0,
2024-11-25,6095809446165,Unassigned,(not set),Welcome Series | Email #1,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6095809446165
2024-11-25,6096785375509,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6096785375509
2024-11-25,6097145954581,Cross-network,21938814219,G_PMax_Padel,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6097145954581
2024-11-25,6096356376853,Referral,(not set),(referral),(not set),Thank you for your purchase! - Racket Central - Checkout,0.931937,gid://shopify/Order/6096356376853
2024-11-25,(not set),Referral,(not set),(referral),(not set),Checkout - Racket Central,0.78988,
2024-11-25,(not set),Paid Shopping,21934847264,Google_Shopping,(not set),Gearbox Pickleball Paddle CX14H Ultimate Power 8.5 oz - Standard Grip – Racket Central,0.667148,
2024-11-25,(not set),Paid Shopping,(not set),(organic),(not set),Checkout - Racket Central,0.652032,
2024-11-25,(not set),Referral,(not set),Google_Shopping_USA,(not set),Checkout - Racket Central,0.21012,
2024-11-25,6096356376853,Referral,(not set),Google_Shopping_USA,(not set),Thank you for your purchase! - Racket Central - Checkout,0.068063,gid://shopify/Order/6096356376853
2024-11-25,(not set),Cross-network,21938652714,G_Search_Brand,(not set),Checkout - Racket Central,0.0,
2024-11-25,(not set),Email,01JC3TKP90BY3CCS75FD4JXRMS,Blog NOV,(not set),Osaka Padel Bag Pro Tour – Racket Central,0.0,
2024-11-25,(not set),Paid Search,21938652714,G_Search_Brand,(not set),CRBN¹ Elongated Pickleball Paddle – Racket Central,0.0,
2024-11-24,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Osaka Padel Bag Pro Tour – Racket Central,8.0,
2024-11-24,(not set),Paid Shopping,21934847264,Google_Shopping_USA,(not set),CRBN 3X Power Series Hybrid Pickleball Paddle – Racket Central,6.899982,
2024-11-24,(not set),Organic Search,(not set),(organic),(not set),Gearbox Pickleball Paddle CX14E Ultimate Power 8.5 oz - Standard Grip – Racket Central,4.0,
2024-11-24,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,3.338696,
2024-11-24,(not set),Organic Search,(not set),(organic),(not set),Adidas Padel Racket Adipower CTRL MTW PRO EDT 2024 - Alex Ruiz – Racket Central,3.0,
2024-11-24,(not set),Cross-network,21938814219,G_PMax_Padel,(not set),Nox Padel Racket Agustin Tapia AT10 Genius 12K 2024 – Racket Central,2.0,
2024-11-24,(not set),Direct,(not set),Welcome Series | Email #1,(not set),Diadem Pickleball Paddle PB Warrior V2 – Racket Central,2.0,
2024-11-24,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Checkout - Racket Central,2.0,
2024-11-24,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Diadem Pickleball Paddle PB Warrior V2 – Racket Central,2.0,
2024-11-24,(not set),Paid Shopping,21934847264,Google_Shopping_USA,(not set),Paddletek Pickleball Paddle Bantam ALW C 14.3 - Standard Grip – Racket Central,2.0,
2024-11-24,(not set),Paid Shopping,(not set),Welcome Series | Email #1,(not set),Checkout - Racket Central,1.30659,
2024-11-24,(not set),Paid Shopping,(not set),Welcome Series | Email #1,(not set),CRBN 3X Power Series Hybrid Pickleball Paddle – Racket Central,1.100018,
2024-11-24,(not set),Direct,(not set),(organic),(not set),K-Swiss Multisport Shoes Hypercourt Express 2 - Men – Racket Central,1.0,
2024-11-24,(not set),Organic Search,(not set),(organic),(not set),Slazenger Padel Racket Panther Series Icon Pro – Racket Central,1.0,
2024-11-24,6094809858325,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6094809858325
2024-11-24,(not set),Organic Search,(not set),(referral),(not set),Checkout - Racket Central,0.661304,
2024-11-24,6095060926741,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,0.15067,gid://shopify/Order/6095060926741
2024-11-23,(not set),Direct,(not set),(direct),(not set),Your Shopping Cart – Racket Central,17.0,
2024-11-23,(not set),Direct,(not set),(direct),(not set),Padel Balls – Racket Central,6.0,
2024-11-23,(not set),Direct,(not set),(direct),(not set),REEDEM YOUR POINTS! – Racket Central,6.0,
2024-11-23,(not set),Organic Search,(not set),(organic),(not set),Hirostar Padel Racket Alien Tolito Aguirre 2024 – Racket Central,6.0,
2024-11-23,(not set),Direct,(not set),(direct),(not set),Osaka Padel Men Training Tee Short Sleeves – Racket Central,5.0,
2024-11-23,(not set),Direct,(not set),(direct),(not set),Hirostar Padel Racket Alien Tolito Aguirre 2024 – Racket Central,2.0,
2024-11-23,(not set),Organic Search,(not set),(organic),(not set),CRBN Pickleball Bag Pro Team Bag – Racket Central,2.0,
2024-11-23,(not set),Organic Search,(not set),(organic),(not set),Osaka Padel Men Training Tee Short Sleeves – Racket Central,2.0,
2024-11-23,(not set),Organic Shopping,(not set),(organic),(not set),CRBN 1X Power Series Elongated Pickleball Paddle – Racket Central,1.284223,
2024-11-23,(not set),Organic Shopping,(not set),Welcome Series | Email #1,(not set),CRBN 1X Power Series Elongated Pickleball Paddle – Racket Central,1.18084,
2024-11-23,(not set),Direct,(not set),(direct),(not set),CRBN 1X Power Series Pickleball Paddle - 12mm - Thomas Wilson – Racket Central,1.0,
2024-11-23,(not set),Organic Search,(not set),(organic),(not set),Padel Accessories – Racket Central,1.0,
2024-11-23,(not set),Organic Social,(not set),(referral),(not set),CRBN Pickleball Bag Pro Team Bag – Racket Central,1.0,
2024-11-23,(not set),Organic Shopping,(not set),(referral),(not set),Checkout - Racket Central,0.891569,
2024-11-23,6093013844245,Organic Shopping,(not set),(referral),(not set),Thank you for your purchase! - Racket Central - Checkout,0.84933,gid://shopify/Order/6093013844245
2024-11-23,(not set),Email,Td8ZnC,Welcome Series | Email #1,(not set),Checkout - Racket Central,0.651801,
2024-11-23,(not set),Organic Shopping,(not set),(referral),(not set),CRBN 1X Power Series Elongated Pickleball Paddle – Racket Central,0.564706,
2024-11-23,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Checkout - Racket Central,0.365305,
2024-11-23,(not set),Organic Shopping,(not set),(organic),(not set),Adidas Replacement Grip Racket – Racket Central,0.333333,
2024-11-23,(not set),Email,(not set),(referral),(not set),Checkout - Racket Central,0.230265,
2024-11-23,6093013844245,Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Thank you for your purchase! - Racket Central - Checkout,0.120536,gid://shopify/Order/6093013844245
2024-11-23,(not set),Email,(not set),(organic),(not set),Joola Pickleball Paddle Ben Johns Perseus CFS – Racket Central,0.05089,
2024-11-23,6093013844245,Organic Shopping,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,0.030134,gid://shopify/Order/6093013844245
2024-11-23,(not set),Email,(not set),(organic),(not set),Checkout - Racket Central,0.023586,
2024-11-22,(not set),Direct,(not set),(direct),(not set),Racket Central | Online Padel & Pickleball Store in the USA,4.0,
2024-11-22,(not set),Paid Shopping,21934847264,Google_Shopping_USA,(not set),Franklin Sports Pickleball Paddle FS Tour Tempo – Racket Central,4.0,
2024-11-22,(not set),Organic Search,(not set),(organic),(not set),CRBN 1X Power Series Pickleball Paddle - 12mm - Thomas Wilson – Racket Central,2.0,
2024-11-22,(not set),Organic Search,(not set),(organic),(not set),Diadem Pickleball Paddle Edge 18K Power Pro - Elongated Grip – Racket Central,2.0,
2024-11-22,(not set),Organic Search,(not set),(organic),(not set),Hirostar Padel Racket Alien Tolito Aguirre 2024 – Racket Central,2.0,
2024-11-22,(not set),Organic Search,(not set),(organic),(not set),Slazenger Padel Racket Panther Series Icon Gold – Racket Central,2.0,
2024-11-22,(not set),Paid Shopping,21934847264,Google_Shopping_USA,(not set),CRBN 1X Power Series Elongated Pickleball Paddle – Racket Central,2.0,
2024-11-22,(not set),Paid Shopping,21934847264,Google_Shopping_USA,(not set),Diadem Pickleball Paddle Edge 18K Power – Racket Central,2.0,
2024-11-22,(not set),Paid Shopping,21934847264,Google_Shopping_USA,(not set),Pickleball Paddles – Page 3 – Racket Central,2.0,
2024-11-22,(not set),Referral,(not set),klarna-merchantboost,(not set),Hirostar Padel Racket Alien Tolito Aguirre 2024 – Racket Central,2.0,
2024-11-22,(not set),Organic Shopping,(not set),(referral),(not set),Hirostar Padel Racket Alien Tolito Aguirre 2024 – Racket Central,1.378742,
2024-11-22,(not set),Paid Social,(not set),(referral),(not set),Babolat Padel Racket Technical Viper Juan Lebron – Racket Central,1.006288,
2024-11-22,6091544953109,Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6091544953109
2024-11-22,6091872436501,Paid Shopping,21934847264,Google_Shopping_USA,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6091872436501
2024-11-22,6091135385877,Organic Shopping,(not set),(referral),(not set),Thank you for your purchase! - Racket Central - Checkout,0.84933,gid://shopify/Order/6091135385877
2024-11-22,(not set),Paid Social,(not set),(organic),(not set),Babolat Padel Racket Technical Viper Juan Lebron – Racket Central,0.442332,
2024-11-22,(not set),Organic Shopping,(not set),(organic),(not set),Checkout - Racket Central,0.1129,
2024-11-22,6091135385877,Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Thank you for your purchase! - Racket Central - Checkout,0.100446,gid://shopify/Order/6091135385877
2024-11-22,(not set),Email,01JCP5KEV3AQMWYAWZ008W616A,adidas padel rackets from $85.49,(not set),Paddletek Pickleball Paddle Bantam TS-5 – Racket Central,0.0,
2024-11-22,(not set),Organic Search,(not set),Shopping Free Listings,(not set),Osaka Padel - Women Training Skort – Racket Central,0.0,
2024-11-21,(not set),Organic Search,(not set),(organic),(not set),Nox Padel Racket ML10 Pro Cup Luxury Series – Racket Central,2.0,
2024-11-21,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Diadem Pickleball Paddle PB Warrior V2 – Racket Central,2.0,
2024-11-21,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Nox Padel Racket ML10 Pro Cup Luxury Series – Racket Central,1.0,
2024-11-20,(not set),Organic Search,(not set),(organic),(not set),Babolat Padel Racket Technical Veron Juan Lebron – Racket Central,4.0,
2024-11-20,(not set),Direct,(not set),(direct),(not set),Nox Padel Shoes AT10 - Men - Fiery Red & Black – Racket Central,2.0,
2024-11-20,(not set),Direct,(not set),(direct),(not set),Osaka Padel Bag Pro Tour – Racket Central,2.0,
2024-11-20,(not set),Organic Search,(not set),(organic),(not set),Adidas Pickleball Paddle Metalbone Black – Racket Central,2.0,
2024-11-20,(not set),Organic Search,(not set),(organic),(not set),"Search: 1 result found for ""neuron master final"" – Racket Central",2.0,
2024-11-20,(not set),Organic Search,(not set),(organic),(not set),Wilson Team Padel Bag Blue Heather – Racket Central,2.0,
2024-11-20,(not set),Unassigned,(not set),(not set),(not set),Adidas Pickleball Paddle Metalbone Black – Racket Central,2.0,
2024-11-20,(not set),Direct,(not set),(direct),(not set),Checkout - Racket Central,1.0,
2024-11-20,6088592621845,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6088592621845
2024-11-20,(not set),Unassigned,(not set),(organic),(not set),Adidas Pickleball Paddle Metalbone Black – Racket Central,0.0,
2024-11-19,(not set),Direct,(not set),(direct),(not set),Slazenger Padel Racket Panther Series Epic White – Racket Central,2.0,
2024-11-19,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),CRBN² Square Pickleball Paddle – Racket Central,2.0,
2024-11-19,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,1.0,
2024-11-19,(not set),Organic Shopping,(not set),(organic),(not set),Checkout - Racket Central,1.0,
2024-11-19,(not set),Organic Shopping,(not set),(organic),(not set),Holbrook Pickleball Paddle Power Pro – Racket Central,1.0,
2024-11-19,6087727972629,Organic Shopping,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,0.5,gid://shopify/Order/6087727972629
2024-11-18,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Adidas Pickleball Paddle Metalbone Black – Racket Central,8.0,
2024-11-18,(not set),Email,Td8ZnC,Welcome Series | Email #1,(not set),Diadem Pickleball Paddle PB Warrior V2 – Racket Central,4.0,
2024-11-18,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,3.666668,
2024-11-18,(not set),Organic Search,(not set),(organic),(not set),Adidas Bag for Padel Racket – Racket Central,2.0,
2024-11-18,(not set),Organic Search,(not set),(organic),(not set),Varlion Padel Racket Maxima Summum Soft Orquidea 2024 – Racket Central,2.0,
2024-11-18,(not set),Email,Td8ZnC,Welcome Series | Email #1,(not set),Checkout - Racket Central,1.0,
2024-11-18,(not set),Organic Search,(not set),(organic),(not set),Osaka Padel Bag Pro Tour – Racket Central,1.0,
2024-11-18,6086522831125,Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Thank you for your purchase! - Racket Central - Checkout,0.5,gid://shopify/Order/6086522831125
2024-11-17,(not set),Email,01JBYD5C4HN070Q2VB0EYKVPA3,NPLKB Tournament80,(not set),Padel Balls – Racket Central,6.0,
2024-11-17,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Diadem Pickleball Paddle PB Warrior V2 – Racket Central,4.0,
2024-11-17,(not set),Organic Search,(not set),(organic),(not set),CRBN 1X Power Series Pickleball Paddle - 12mm - Thomas Wilson – Racket Central,2.0,
2024-11-17,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),CRBN 1X Power Series Elongated Pickleball Paddle – Racket Central,2.0,
2024-11-17,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,1.0,
2024-11-17,(not set),Organic Shopping,(not set),(organic),(not set),Osaka Padel Bag Pro Tour – Racket Central,0.952378,
2024-11-17,6084555211029,Referral,(not set),(referral),(not set),Thank you for your purchase! - Racket Central - Checkout,0.854079,gid://shopify/Order/6084555211029
2024-11-17,(not set),Organic Shopping,(not set),(referral),(not set),Checkout - Racket Central,0.62932,
2024-11-17,6085011538197,Organic Shopping,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,0.25,gid://shopify/Order/6085011538197
2024-11-17,6084555211029,Referral,(not set),Shopping Free Listings,(not set),Thank you for your purchase! - Racket Central - Checkout,0.145921,gid://shopify/Order/6084555211029
2024-11-15,(not set),Direct,(not set),(direct),(not set),Mega Sale Collection – Page 2 – Racket Central,2.0,
2024-11-15,(not set),Direct,(not set),(direct),(not set),Padel Bags – Racket Central,2.0,
2024-11-15,(not set),Direct,(not set),(direct),(not set),Wilson Padel Racket Blade V3 Padel – Racket Central,2.0,
2024-11-15,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Gearbox Pickleball Paddle CX14E 8.0 oz – Racket Central,2.0,
2024-11-15,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,1.0,
2024-11-15,6081286603029,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6081286603029
2024-11-15,6081353416981,Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6081353416981
2024-11-14,(not set),Organic Search,(not set),(organic),(not set),Hirostar Padel Racket Alien Tolito Aguirre 2024 – Racket Central,6.0,
2024-11-14,(not set),Direct,(not set),(direct),(not set),Gearbox Pickleball Paddle G14 Quad 14mm 8.0 oz – Racket Central,2.0,
2024-11-14,(not set),Organic Search,(not set),(organic),(not set),Volair Pickleball Paddle Mach 1 - BUY ONE GET ONE FREE – Racket Central,2.0,
2024-11-14,(not set),Organic Search,(not set),(organic),(not set),Slazenger Padel Racket Challenge NO.3 – Racket Central,1.0,
2024-11-14,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Osaka Padel Racket Vision Pro Control – Racket Central,1.0,
2024-11-13,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),CRBN 3X Power Series Hybrid Pickleball Paddle – Racket Central,4.0,
2024-11-13,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Checkout - Racket Central,3.0,
2024-11-13,(not set),Email,01JBF9GDEGM596R7THAAWYF6NK,NPLCharlotte200,(not set),Adidas Protection Tape Racket Paddle – Racket Central,2.0,
2024-11-13,(not set),Organic Search,(not set),(organic),(not set),Bullpadel Padel Racket Neuron Master Final 2023 Edition – Racket Central,2.0,
2024-11-13,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Vulcan Pickleball Paddle V1200TL T800 RCF – Racket Central,2.0,
2024-11-13,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,1.519125,
2024-11-13,6078904369429,Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6078904369429
2024-11-13,(not set),Organic Search,(not set),(not set),(not set),Checkout - Racket Central,0.480875,
2024-11-13,(not set),Email,(not set),(referral),(not set),Checkout - Racket Central,0.389944,
2024-11-13,(not set),Organic Search,(not set),(not set),(not set),Hirostar Padel Racket Alien Tolito Aguirre 2024 – Racket Central,0.224976,
2024-11-13,(not set),Email,(not set),(organic),(not set),Checkout - Racket Central,0.0,
2024-11-13,(not set),Email,(not set),(referral),(not set),Diadem Pickleball Paddle Edge 18K - Standard Grip – Racket Central,0.0,
2024-11-12,(not set),Email,01JBYD5C4HN070Q2VB0EYKVPA3,NPLKB Tournament80,(not set),Wilson Team Padel Bag Blue Heather – Racket Central,6.0,
2024-11-12,(not set),Email,01JBYD5C4HN070Q2VB0EYKVPA3,NPLKB Tournament80,(not set),REEDEM YOUR POINTS! – Racket Central,3.0,
2024-11-12,(not set),Direct,(not set),(direct),(not set),Checkout - Racket Central,2.0,
2024-11-12,(not set),Organic Search,(not set),(organic),(not set),Adidas Overgrips Racket Padel Paddle Pickleball – Racket Central,2.0,
2024-11-12,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,1.0,
2024-11-12,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Padel Rackets – Racket Central,1.0,
2024-11-12,6077491249429,Email,01JBYD5C4HN070Q2VB0EYKVPA3,NPLKB Tournament80,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6077491249429
2024-11-12,(not set),Organic Search,01JBF9A5HBAEZHKXF6848R5653,NPLCharlotte100,(not set),Definite Articles - Moraine Performance Crew – Racket Central,0.003994,
2024-11-12,(not set),Email,(not set),(referral),(not set),Checkout - Racket Central,0.0,
2024-11-12,(not set),Email,(not set),(referral),(not set),REEDEM YOUR POINTS! – Racket Central,0.0,
2024-11-11,(not set),Email,RaiBTw,NPS Rating,(not set),Diadem Pickleball Paddle First Responer Series V2 Warrior Edge – Racket Central,6.0,
2024-11-11,(not set),Direct,(not set),(direct),(not set),Nox Padel Racket AT10 Genius 18K 2024 by Agustin Tapia – Racket Central,2.0,
2024-11-11,(not set),Email,RaiBTw,NPS Rating,(not set),Your Shopping Cart – Racket Central,2.0,
2024-11-11,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,2.0,
2024-11-11,(not set),Unassigned,(not set),(not set),(not set),Volair Pickleball Paddle Mach 1 - BUY ONE GET ONE FREE – Racket Central,2.0,
2024-11-11,(not set),Email,(not set),(referral),(not set),Checkout - Racket Central,1.169832,
2024-11-11,(not set),Email,01JBF9GDEGM596R7THAAWYF6NK,NPLCharlotte200,(not set),Checkout - Racket Central,1.0,
2024-11-11,6075362115861,Email,RaiBTw,NPS Rating,(not set),Thank you for your purchase! - Racket Central - Checkout,0.942822,gid://shopify/Order/6075362115861
2024-11-11,(not set),Email,(not set),(organic),(not set),Your Shopping Cart – Racket Central,0.0,
2024-11-11,(not set),Email,(not set),(referral),(not set),Diadem Pickleball Paddle First Responer Series V2 Warrior Edge – Racket Central,0.0,
2024-11-10,(not set),Organic Search,(not set),(organic),(not set),Osaka Padel Racket Pro Tour Control – Racket Central,2.0,
2024-11-10,(not set),Organic Search,(not set),(organic),(not set),Slazenger Padel Globo Wristband - 2 Pack – Racket Central,1.0,
2024-11-10,(not set),Organic Search,(not set),(organic),(not set),Slazenger Padel Shirt Enzo Tee II – Racket Central,1.0,
2024-11-10,(not set),Organic Search,(not set),(organic),(not set),Slazenger Padel Shirt The S Tee – Racket Central,1.0,
2024-11-10,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Checkout - Racket Central,1.0,
2024-11-09,(not set),Email,RaiBTw,NPS Rating,(not set),Diadem Pickleball Paddle PB Warrior V2 – Racket Central,4.0,
2024-11-09,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),CRBN 1X Power Series Elongated Pickleball Paddle – Racket Central,2.0,
2024-11-09,(not set),Email,(not set),(referral),(not set),Checkout - Racket Central,1.182416,
2024-11-09,(not set),Email,(not set),(organic),(not set),Diadem Pickleball Paddle Edge 18K - Standard Grip – Racket Central,0.0,
2024-11-09,(not set),Email,(not set),(organic),(not set),Diadem Pickleball Paddle PB Warrior V2 – Racket Central,0.0,
2024-11-09,(not set),Email,(not set),(referral),(not set),Diadem Pickleball Paddle Edge 18K - Standard Grip – Racket Central,0.0,
2024-11-08,(not set),Organic Search,(not set),(organic),(not set),Head Multisport Overgrips Prime Tour 3 PCS Pack – Racket Central,3.0,
2024-11-08,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,2.0,
2024-11-08,(not set),Organic Search,(not set),(organic),(not set),Diadem Pickleball Paddle PB Warrior V2 – Racket Central,2.0,
2024-11-08,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Diadem Pickleball Paddle PB Warrior V2 – Racket Central,2.0,
2024-11-08,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Pickleball Paddles – Page 2 – Racket Central,1.0,
2024-11-08,6072243454229,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6072243454229
2024-11-07,(not set),Direct,(not set),(direct),(not set),Wilson Premier Padel Speed Balls – Racket Central,2.0,
2024-11-07,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),CRBN 1X Power Series Elongated Pickleball Paddle – Racket Central,2.0,
2024-11-07,(not set),Organic Search,(not set),(organic),(not set),Osaka Padel Racket Pro Tour Control – Racket Central,1.656122,
2024-11-07,(not set),Email,Td8ZnC,Welcome Series | Email #1,(not set),CRBN 1X Power Series Elongated Pickleball Paddle – Racket Central,1.530648,
2024-11-07,(not set),Email,Td8ZnC,Welcome Series | Email #1,(not set),Checkout - Racket Central,1.329554,
2024-11-07,(not set),Email,(not set),Shopping Free Listings,(not set),Checkout - Racket Central,0.670446,
2024-11-07,(not set),Organic Search,(not set),(not set),(not set),Osaka Padel Racket Pro Tour Control – Racket Central,0.343878,
2024-11-06,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,2.0,
2024-11-06,(not set),Organic Search,(not set),(organic),(not set),Hirostar Padel Racket Alien Tolito Aguirre 2024 – Racket Central,2.0,
2024-11-06,(not set),Organic Search,(not set),(organic),(not set),Siux Padel Racket Trilogy 3 Hybrid – Racket Central,2.0,
2024-11-05,(not set),Email,01JBF9GDEGM596R7THAAWYF6NK,NPLCharlotte200,(not set),Checkout - Racket Central,4.0,
2024-11-05,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,3.335223,
2024-11-05,(not set),Direct,(not set),(direct),(not set),Padel Accessories – Racket Central,2.0,
2024-11-05,(not set),Organic Search,(not set),(organic),(not set),Volair Pickleball Paddle Mach 1 - BUY ONE GET ONE FREE – Racket Central,2.0,
2024-11-05,6068478116117,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6068478116117
2024-11-04,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,5.335223,
2024-11-04,(not set),Organic Search,(not set),(organic),(not set),Babolat Padel Racket Counter Viper – Racket Central,2.0,
2024-11-04,(not set),Organic Search,(not set),(organic),(not set),CRBN 1X Power Series Pickleball Paddle - 12mm - Thomas Wilson – Racket Central,2.0,
2024-11-04,(not set),Organic Search,(not set),(organic),(not set),CRBN 3X Power Series Hybrid Pickleball Paddle – Racket Central,2.0,
2024-11-04,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),CRBN 3X Power Series Hybrid Pickleball Paddle – Racket Central,2.0,
