Date,Campaign_ID,Campaign,Primary_channel_group,Source,Total_users,Sessions,Ads_impressions,Ads_clicks,Ads_cost,Return_on_ad_spend,Ads_CTR
2024-11-07,(not set),(organic),Organic Search,google,2,3,0,0,0.0,0.0,0.0
2024-11-07,(not set),(not set),Unassigned,(not set),1,1,0,0,0.0,0.0,0.0
2024-11-05,(not set),(organic),Organic Search,google,3,3,0,0,0.0,0.0,0.0
2024-11-05,(not set),(organic),Organic Search,bing,1,1,0,0,0.0,0.0,0.0
2024-11-05,01JAZSXYKYNQ8BXE8EYDR3YKV0,CRBN 30%off,Email,email,1,1,0,0,0.0,0.0,0.0
2024-11-05,01JBF9GDEGM596R7THAAWYF6NK,NPLCharlotte200,Email,email,1,2,0,0,0.0,0.0,0.0
2024-11-05,Td8ZnC,Welcome Series | Email #1,Email,email,1,1,0,0,0.0,0.0,0.0
2024-11-04,(not set),(direct),Direct,(direct),2,3,0,0,0.0,0.0,0.0
2024-11-03,01JBF9A5HBAEZHKXF6848R5653,NPLCharlotte100,Email,email,1,1,0,0,0.0,0.0,0.0
2024-11-03,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-11-02,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-11-01,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,2,2,0,0,0.0,0.0,0.0
2024-11-01,(not set),(referral),Referral,analytics.moz.com,1,1,0,0,0.0,0.0,0.0
2024-10-31,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-10-30,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-10-29,(not set),(not set),Unassigned,(not set),1,1,0,0,0.0,0.0,0.0
2024-10-29,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-10-29,Td8ZnC,Welcome Series | Email #1,Email,email,1,1,0,0,0.0,0.0,0.0
2024-10-28,(not set),(direct),Direct,(direct),7,7,0,0,0.0,0.0,0.0
2024-10-28,(not set),(organic),Organic Search,google,6,7,0,0,0.0,0.0,0.0
2024-10-28,(not set),(not set),Unassigned,(not set),1,1,0,0,0.0,0.0,0.0
2024-10-27,(not set),(organic),Organic Search,google,5,5,0,0,0.0,0.0,0.0
2024-10-27,(not set),(direct),Direct,(direct),1,2,0,0,0.0,0.0,0.0
2024-10-26,(not set),(organic),Organic Search,google,6,6,0,0,0.0,0.0,0.0
2024-10-26,01JAZSXYKYNQ8BXE8EYDR3YKV0,CRBN 30%off,Email,email,1,1,0,0,0.0,0.0,0.0
2024-10-25,(not set),(organic),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-10-25,(not set),(referral),Referral,analytics.moz.com,1,1,0,0,0.0,0.0,0.0
2024-10-24,(not set),(organic),Organic Search,google,2,3,0,0,0.0,0.0,0.0
2024-10-24,(not set),(not set),Unassigned,(not set),1,1,0,0,0.0,0.0,0.0
2024-10-24,(not set),(referral),Organic Shopping,checkout.shopify.com,1,1,0,0,0.0,0.0,0.0
2024-10-23,(not set),(organic),Organic Search,google,2,3,0,0,0.0,0.0,0.0
2024-10-23,(not set),(organic),Organic Search,duckduckgo,1,1,0,0,0.0,0.0,0.0
2024-10-22,(not set),(direct),Direct,(direct),4,4,0,0,0.0,0.0,0.0
2024-10-22,(not set),(referral),Organic Shopping,checkout.shopify.com,1,1,0,0,0.0,0.0,0.0
2024-10-22,(not set),(referral),Organic Social,in.pinterest.com,1,1,0,0,0.0,0.0,0.0
2024-10-22,(not set),(referral),Referral,kbok5858k0zzkggg-76270567701.shopifypreview.com,1,1,0,0,0.0,0.0,0.0
2024-10-22,(not set),(referral),Referral,klaviyo.com,1,1,0,0,0.0,0.0,0.0
2024-10-22,01J85RCDXXH5NQQQSPTYYQAY7N,Apparel 40%off,Email,email,1,1,0,0,0.0,0.0,0.0
2024-10-22,01JA6APK6E13XW8JWYTWYWNZM7,BLOG,Email,email,1,1,0,0,0.0,0.0,0.0
2024-10-22,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-10-22,Td8ZnC,Welcome Series | Email #1,Email,email,1,1,0,0,0.0,0.0,0.0
2024-10-21,(not set),(direct),Direct,(direct),3,3,0,0,0.0,0.0,0.0
2024-10-21,(not set),(organic),Organic Search,google,2,3,0,0,0.0,0.0,0.0
2024-10-21,(not set),(referral),Referral,v74s2u986ylr6ima-76270567701.shopifypreview.com,1,1,0,0,0.0,0.0,0.0
2024-10-21,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-10-20,(not set),(referral),Referral,coupert.com,1,1,0,0,0.0,0.0,0.0
2024-10-20,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-10-17,(not set),(organic),Organic Search,google,5,7,0,0,0.0,0.0,0.0
2024-10-16,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-10-15,(not set),(direct),Direct,(direct),2,4,0,0,0.0,0.0,0.0
2024-10-15,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-10-14,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-10-14,01JA5S0FJ95HR20ZW4E4BXYZHE,Bullpadel 50%off,Email,email,1,1,0,0,0.0,0.0,0.0
2024-10-13,(not set),(not set),Unassigned,(not set),1,1,0,0,0.0,0.0,0.0
2024-10-12,(not set),(organic),Organic Search,yahoo,1,1,0,0,0.0,0.0,0.0
2024-10-11,(not set),(direct),Direct,(direct),1,2,0,0,0.0,0.0,0.0
2024-10-11,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-10-10,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-10-10,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-10-09,(not set),(direct),Direct,(direct),4,4,0,0,0.0,0.0,0.0
2024-10-09,(not set),(organic),Organic Search,google,3,3,0,0,0.0,0.0,0.0
2024-10-08,(not set),(organic),Organic Search,google,3,3,0,0,0.0,0.0,0.0
2024-10-08,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,2,3,0,0,0.0,0.0,0.0
2024-10-08,Td8ZnC,Welcome Series | Email #1,Email,email,1,1,0,0,0.0,0.0,0.0
2024-10-07,(not set),(organic),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-10-07,(not set),(referral),Referral,chatgpt.com,1,1,0,0,0.0,0.0,0.0
2024-10-07,01J7KKX3Z57ED95ECJ7WFDWRS8,Babolat 20%off,Email,email,1,1,0,0,0.0,0.0,0.0
2024-10-07,01J7KMYZ5EFN8YZWHC9FMW2BR5,Kswiss,Email,email,1,1,0,0,0.0,0.0,0.0
2024-10-07,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-10-06,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-10-06,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-10-05,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,3,3,0,0,0.0,0.0,0.0
2024-10-05,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-10-04,(not set),(organic),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-10-03,(not set),(direct),Direct,(direct),4,4,0,0,0.0,0.0,0.0
2024-10-03,(not set),(organic),Organic Search,google,2,3,0,0,0.0,0.0,0.0
2024-10-02,(not set),(organic),Organic Search,google,3,3,0,0,0.0,0.0,0.0
2024-10-01,Td8ZnC,Welcome Series | Email #1,Email,email,1,1,0,0,0.0,0.0,0.0
2024-09-30,(not set),(direct),Direct,(direct),4,4,0,0,0.0,0.0,0.0
2024-09-29,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,2,2,0,0,0.0,0.0,0.0
2024-09-29,(not set),(referral),Organic Video,youtube.com,1,1,0,0,0.0,0.0,0.0
2024-09-29,01J5N6HYARAWKSNJF1GEEW4Z2F,Summer sale,Email,email,1,1,0,0,0.0,0.0,0.0
2024-09-28,(not set),(organic),Organic Search,bing,1,1,0,0,0.0,0.0,0.0
2024-09-26,(not set),(direct),Direct,(direct),2,3,0,0,0.0,0.0,0.0
2024-09-26,(not set),(organic),Organic Search,google,2,3,0,0,0.0,0.0,0.0
2024-09-25,(not set),(organic),Organic Search,google,3,4,0,0,0.0,0.0,0.0
2024-09-24,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-09-21,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-09-21,Td8ZnC,Welcome Series | Email #1,Email,email,1,1,0,0,0.0,0.0,0.0
2024-09-19,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-09-19,(not set),(referral),Referral,nationalpadelleague.us,1,1,0,0,0.0,0.0,0.0
2024-09-18,(not set),(organic),Organic Search,google,7,8,0,0,0.0,0.0,0.0
2024-09-18,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,2,2,0,0,0.0,0.0,0.0
2024-09-17,(not set),(organic),Organic Search,google,3,3,0,0,0.0,0.0,0.0
2024-09-16,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-09-15,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-09-13,(not set),(direct),Direct,(direct),5,6,0,0,0.0,0.0,0.0
2024-09-13,(not set),(not set),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-09-12,(not set),(direct),Direct,(direct),7,9,0,0,0.0,0.0,0.0
2024-09-12,(not set),(organic),Organic Search,google,3,3,0,0,0.0,0.0,0.0
2024-09-12,01J6F5T3H1A661ASTJEQBYTT8F,"Email Campaign - Aug 29, 2024, 10:39 AM",Email,email,1,1,0,0,0.0,0.0,0.0
2024-09-12,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-09-10,(not set),(not set),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-09-10,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-09-09,(not set),(not set),Organic Search,google,4,5,0,0,0.0,0.0,0.0
2024-09-09,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-09-08,(not set),(not set),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-09-08,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-09-06,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-09-06,(not set),(not set),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-09-06,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-09-05,(not set),(not set),Organic Search,google,3,4,0,0,0.0,0.0,0.0
2024-09-04,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-09-04,(not set),(referral),Referral,lop.global,1,1,0,0,0.0,0.0,0.0
2024-09-04,01J6SV6JXJVK6WEG701NW9E0NP,Wilson Bela,Email,email,1,1,0,0,0.0,0.0,0.0
2024-09-02,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-09-01,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-08-31,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-08-30,(not set),(not set),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-08-30,(not set),(organic),Organic Search,bing,1,1,0,0,0.0,0.0,0.0
2024-08-28,(not set),(referral),Referral,analytics.moz.com,1,2,0,0,0.0,0.0,0.0
2024-08-27,(not set),(direct),Direct,(direct),3,3,0,0,0.0,0.0,0.0
2024-08-27,(not set),(referral),Referral,analytics.moz.com,1,1,0,0,0.0,0.0,0.0
2024-08-27,01J58PNVKJ23AY2ATDS2VV6136,Racket Padel -$99,Email,email,1,1,0,0,0.0,0.0,0.0
2024-08-26,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-08-26,(not set),(referral),Organic Shopping,checkout.shopify.com,1,1,0,0,0.0,0.0,0.0
2024-08-25,(not set),(not set),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-08-24,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-08-23,RaiBTw,NPS Rating,Email,email,1,1,0,0,0.0,0.0,0.0
2024-08-22,(not set),(not set),Organic Search,google,2,5,0,0,0.0,0.0,0.0
2024-08-22,(not set),(organic),Organic Search,google,2,4,0,0,0.0,0.0,0.0
2024-08-21,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-08-21,01J5N6HYARAWKSNJF1GEEW4Z2F,Summer sale,Email,email,2,2,0,0,0.0,0.0,0.0
2024-08-21,(not set),(not set),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-08-21,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-08-20,(not set),(referral),Organic Search,search.google.com,1,1,0,0,0.0,0.0,0.0
2024-08-20,(not set),(referral),Referral,nationalpadelleague.us,1,1,0,0,0.0,0.0,0.0
2024-08-20,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-08-19,(not set),(not set),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-08-17,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-08-16,(not set),(not set),Organic Search,google,2,3,0,0,0.0,0.0,0.0
2024-08-16,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-08-15,(not set),(organic),Organic Search,yahoo,1,1,0,0,0.0,0.0,0.0
2024-08-14,(not set),(not set),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-08-14,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-08-14,(not set),(referral),Organic Search,search.google.com,1,1,0,0,0.0,0.0,0.0
2024-08-11,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-08-11,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-08-10,(not set),(not set),Organic Search,google,1,2,0,0,0.0,0.0,0.0
2024-08-08,(not set),(direct),Direct,(direct),1,2,0,0,0.0,0.0,0.0
2024-08-07,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-08-07,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-08-06,(not set),(referral),Referral,lop.global,1,1,0,0,0.0,0.0,0.0
2024-08-05,(not set),(organic),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-08-04,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-08-03,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-08-02,(not set),(organic),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-08-01,(not set),(referral),Referral,mailprotection.head.com,1,3,0,0,0.0,0.0,0.0
2024-07-31,(not set),(direct),Direct,(direct),5,5,0,0,0.0,0.0,0.0
2024-07-31,(not set),(referral),Referral,mailprotection.head.com,1,1,0,0,0.0,0.0,0.0
2024-07-31,01J2VCD5ZAMSS4BGTEPF2NHJ6G,shoes,Email,email,1,2,0,0,0.0,0.0,0.0
2024-07-30,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-07-29,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-07-29,(not set),(organic),Organic Search,google,1,2,0,0,0.0,0.0,0.0
2024-07-29,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-07-28,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-07-27,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-07-25,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,2,2,0,0,0.0,0.0,0.0
2024-07-24,(not set),(referral),Organic Video,youtube.com,1,1,0,0,0.0,0.0,0.0
2024-07-23,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-07-22,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-07-22,TGXnhV,Cross Selling - Email #1,Email,email,1,2,0,0,0.0,0.0,0.0
2024-07-21,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-07-18,(not set),(direct),Direct,(direct),1,2,0,0,0.0,0.0,0.0
2024-07-18,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-07-18,(not set),(organic),Organic Search,yahoo,1,1,0,0,0.0,0.0,0.0
2024-07-18,01J2VCD5ZAMSS4BGTEPF2NHJ6G,shoes,Email,email,1,2,0,0,0.0,0.0,0.0
2024-07-17,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-07-14,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-07-14,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-07-12,(not set),(organic),Organic Search,bing,1,1,0,0,0.0,0.0,0.0
2024-07-12,(not set),(referral),Referral,nationalpadelleague.us,1,1,0,0,0.0,0.0,0.0
2024-07-12,(not set),(referral),Referral,padelsmashacademy.com,1,1,0,0,0.0,0.0,0.0
2024-07-11,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-07-11,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-07-11,(not set),(referral),Organic Video,youtube.com,1,1,0,0,0.0,0.0,0.0
2024-07-11,01J2GXAER1DH52QNXZKPRFDKXE,Play like Juan Lebron,Email,email,1,1,0,0,0.0,0.0,0.0
2024-07-10,(not set),(referral),Referral,padelsmashacademy.com,1,1,0,0,0.0,0.0,0.0
2024-07-10,(not set),(referral),Referral,routeapp.lightning.force.com,1,1,0,0,0.0,0.0,0.0
2024-07-09,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-07-09,(not set),(referral),Referral,padelsmashacademy.com,1,1,0,0,0.0,0.0,0.0
2024-07-08,(not set),(direct),Direct,(direct),3,3,0,0,0.0,0.0,0.0
2024-07-08,(not set),(organic),Organic Search,google,2,3,0,0,0.0,0.0,0.0
2024-07-06,(not set),(referral),Referral,padelsmashacademy.com,2,2,0,0,0.0,0.0,0.0
2024-07-06,TGXnhV,Cross Selling - Email #1,Email,email,1,1,0,0,0.0,0.0,0.0
2024-07-05,(not set),(organic),Organic Search,google,8,8,0,0,0.0,0.0,0.0
2024-07-05,(not set),(direct),Direct,(direct),5,5,0,0,0.0,0.0,0.0
2024-07-05,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,3,3,0,0,0.0,0.0,0.0
2024-07-04,(not set),(organic),Organic Search,google,7,8,0,0,0.0,0.0,0.0
2024-07-04,(not set),(direct),Direct,(direct),3,4,0,0,0.0,0.0,0.0
2024-07-04,(not set),(referral),Organic Social,l.instagram.com,1,1,0,0,0.0,0.0,0.0
2024-07-04,(not set),(referral),Organic Social,pinterest.com,1,1,0,0,0.0,0.0,0.0
2024-07-04,(not set),(referral),Referral,nationalpadelleague.us,1,1,0,0,0.0,0.0,0.0
2024-07-03,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-07-03,01J1WENFWNKW47PEBZGTZ8VYZ1,4th of July padel 2,Email,email,2,2,0,0,0.0,0.0,0.0
2024-07-03,01HY0Z97ADG6CYK9MX2X5J9WHY,Rokne,Email,email,1,1,0,0,0.0,0.0,0.0
2024-07-03,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-07-02,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-07-02,01J1FYMZ4BAS0XMYVFYCC8W0TT,4th of July pickleball,Email,email,2,2,0,0,0.0,0.0,0.0
2024-07-02,(not set),(referral),Organic Social,l.instagram.com,1,1,0,0,0.0,0.0,0.0
2024-07-02,(not set),(referral),Referral,padelsmashacademy.com,1,1,0,0,0.0,0.0,0.0
2024-07-02,01J0P6BZ6M05YC863FKQHAN7NA,Actualización de perfil,Email,email,1,1,0,0,0.0,0.0,0.0
2024-07-02,01J1G089WKENXK1H2YC9SEY43F,4th of July padel,Email,email,1,1,0,0,0.0,0.0,0.0
2024-07-02,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-07-01,(not set),(direct),Direct,(direct),2,3,0,0,0.0,0.0,0.0
2024-07-01,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-06-30,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-06-30,01J1G089WKENXK1H2YC9SEY43F,4th of July padel,Email,email,1,1,0,0,0.0,0.0,0.0
2024-06-29,01J1FYMZ4BAS0XMYVFYCC8W0TT,4th of July pickleball,Email,email,2,2,0,0,0.0,0.0,0.0
2024-06-28,01J1FYMZ4BAS0XMYVFYCC8W0TT,4th of July pickleball,Email,email,3,3,0,0,0.0,0.0,0.0
2024-06-28,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-06-28,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-06-25,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-06-24,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-06-22,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-06-21,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-06-21,(not set),(organic),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-06-21,01J08XQQMN02WTMJ1SB711CBQR,Fathers day 2,Email,email,1,1,0,0,0.0,0.0,0.0
2024-06-21,RMDKsy,Browse Abandonment: Email #1,Email,email,1,1,0,0,0.0,0.0,0.0
2024-06-20,(not set),(organic),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-06-17,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-06-17,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-06-17,(not set),(referral),Organic Video,youtube.com,1,1,0,0,0.0,0.0,0.0
2024-06-17,01HYP2A16R0E9CFKDKQ4XMHCBK,Memorials Day,Email,email,1,1,0,0,0.0,0.0,0.0
2024-06-17,01HZPXDXSTPEH0853PQGPM8GW2,Fathers day,Email,email,1,1,0,0,0.0,0.0,0.0
2024-06-16,(not set),(organic),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-06-15,01HYP2A16R0E9CFKDKQ4XMHCBK,Memorials Day,Email,email,1,1,0,0,0.0,0.0,0.0
2024-06-14,(not set),(organic),Organic Search,google,3,3,0,0,0.0,0.0,0.0
2024-06-14,(not set),(referral),Referral,padelsmashacademy.com,2,2,0,0,0.0,0.0,0.0
2024-06-14,(not set),(referral),Organic Social,pinterest.com,1,1,0,0,0.0,0.0,0.0
2024-06-14,01HY0Z97ADG6CYK9MX2X5J9WHY,Rokne,Email,email,1,1,0,0,0.0,0.0,0.0
2024-06-14,01HZPXDXSTPEH0853PQGPM8GW2,Fathers day,Email,email,1,1,0,0,0.0,0.0,0.0
2024-06-13,01HYJXT44XBNSQYXE8G8BYA1SE,Shoes,Email,email,1,1,0,0,0.0,0.0,0.0
2024-06-13,01J08XQQMN02WTMJ1SB711CBQR,Fathers day 2,Email,email,1,1,0,0,0.0,0.0,0.0
2024-06-12,(not set),(organic),Organic Search,google,3,4,0,0,0.0,0.0,0.0
2024-06-12,(not set),(referral),Referral,padelsmashacademy.com,1,2,0,0,0.0,0.0,0.0
2024-06-12,20573282154,Pmax-All-Products,Cross-network,google,1,1,0,0,0.0,0.0,0.0
2024-06-11,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-06-11,(not set),(organic),Organic Search,google,2,3,0,0,0.0,0.0,0.0
2024-06-11,(not set),(referral),Referral,nationalpadelleague.us,1,1,0,0,0.0,0.0,0.0
2024-06-10,(not set),(organic),Organic Search,google,3,4,0,0,0.0,0.0,0.0
2024-06-10,(not set),(referral),Referral,padelsmashacademy.com,1,2,0,0,0.0,0.0,0.0
2024-06-09,(not set),(organic),Organic Search,google,2,4,0,0,0.0,0.0,0.0
2024-06-09,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-06-08,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-06-08,(not set),(organic),Organic Search,bing,1,1,0,0,0.0,0.0,0.0
2024-06-08,(not set),(referral),Organic Video,youtube.com,1,1,0,0,0.0,0.0,0.0
2024-06-08,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-06-07,(not set),(organic),Organic Search,google,3,4,0,0,0.0,0.0,0.0
2024-06-07,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-06-07,01HZPXDXSTPEH0853PQGPM8GW2,Fathers day,Email,email,2,2,0,0,0.0,0.0,0.0
2024-06-06,01HZPXDXSTPEH0853PQGPM8GW2,Fathers day,Email,email,5,6,0,0,0.0,0.0,0.0
2024-06-06,(not set),(organic),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-06-06,(not set),(referral),Organic Social,pinterest.com,1,1,0,0,0.0,0.0,0.0
2024-06-06,01HYJXT44XBNSQYXE8G8BYA1SE,Shoes,Email,email,1,1,0,0,0.0,0.0,0.0
2024-06-06,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-06-05,01HYP2A16R0E9CFKDKQ4XMHCBK,Memorials Day,Email,email,1,1,0,0,0.0,0.0,0.0
2024-06-04,(not set),(referral),Organic Video,youtube.com,1,1,0,0,0.0,0.0,0.0
2024-06-03,(not set),(organic),Organic Search,bing,1,1,0,0,0.0,0.0,0.0
2024-05-31,(not set),(organic),Organic Search,google,4,5,0,0,0.0,0.0,0.0
2024-05-31,(not set),(referral),Organic Social,l.instagram.com,1,1,0,0,0.0,0.0,0.0
2024-05-30,(not set),(organic),Organic Search,google,3,3,0,0,0.0,0.0,0.0
2024-05-30,(not set),(referral),Referral,padelsmashacademy.com,1,1,0,0,0.0,0.0,0.0
2024-05-29,(not set),(organic),Organic Search,google,3,3,0,0,0.0,0.0,0.0
2024-05-29,(not set),(organic),Organic Search,bing,1,1,0,0,0.0,0.0,0.0
2024-05-29,(not set),(referral),Referral,ecommplugins-reviewsapp.trustpilot.com,1,1,0,0,0.0,0.0,0.0
2024-05-28,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-05-28,(not set),(referral),Organic Social,l.facebook.com,1,1,0,0,0.0,0.0,0.0
2024-05-28,(not set),(referral),Organic Social,pinterest.com,1,1,0,0,0.0,0.0,0.0
2024-05-28,(not set),(referral),Referral,coupert.com,1,2,0,0,0.0,0.0,0.0
2024-05-28,Td8ZnC,"Welcome Series, DISCOUNT POP UP",Email,email,1,2,0,0,0.0,0.0,0.0
2024-05-27,01HYP2A16R0E9CFKDKQ4XMHCBK,Memorials Day,Email,email,4,4,0,0,0.0,0.0,0.0
